Timestamp[YYYY-MM-DD_HH:MM:SS.microseconds] ,Data[Bytes]
2019-10-09_15:01:58:744378,5238DE428FC23141277D53BF0000B84CE03DE3E07CBB152200F053005238DE428FC231415B2C5BBF000000001516D83CB1600F02005238DE428FC2314136FD3DBF80E6893B0000D0D33ABDB1600D1B005238DE428FC23141FE941BF0000B0D55FBD7079D6BB121E00F053005238DE428FC23141A459BEBE044DBA00004BD5FDBCD1900B13005238DE428FC2314117591BE034F5BA0000B39175BDE1A00F11005238DE428FC23141E2DF2BF0000000075FCFABC142000F12005238DE428FC23141ABA05FBF0000000038B85BC61200B03005238DE428FC23141E18F65BF0E72BB0000782A18BD91600F13005238DE428FC231413FBF68BF0802EBA0000453A0BD61300712005238DE428FC231417A20873B58A7AEBB0000C15731BD122100F13005238DE428FC231419F78243F00000000E5B086BE6F00D01005238DE428FC2314129F6A8BBFE41A0BB0000E3778E3EA1400F13005238DE428FC2314182271CBF00000000B4598E3E71000503005238DE428FC23141641531BF0968FBA48487BEECB2723DC1600B113005238DE428FC2314132AA6BE8073F3B00006F3E90BD91200912005238DE428FC231415633BBF00B8396B286BEF39953D6F00F112005238DE428FC231414A27BBE80EE03A90B1D3BE87858ABE71000E111005238DE428FC2314107FA7BDA09A43C0000A14383BC71000911005238DE428FC2314112E1E3B000000003F75CBD71000F1B005238DE428FC231417FDAC9BC4816663B000073A563D61200E12005238DE428FC231419043103F00000000C4D0B1BE71000A01005238DE428FC231419E6DB33C00000000AE772BD6F00602005238DE428FC23141A7A5373D00000000AD3F633E6F00E01005238DE428FC23141912C78BD000000001D5241BB71000602005238DE428FC23141BBC83BD00000000DED36BB71000B01005238DE428FC23141A37DB1BC00000000A6E51ABD81100E03005238DE428FC2314133B0943DC048E2BA00001C535DBD71100B32005238DE428FC23141108415BD000000008592613D71100D31005238DE428FC2314133B6FA3B68AB59BA0000625D9DBC6F00E32005238DE428FC23141F255B43C405464BB0000CF81C73D6F00932005238DE428FC231414E43D3DB0C231BB000063A482BD6F0063300
2019-10-09_15:01:58:747377,040000003000120FFFF2001501F0070006034B7DD87A6AC381A60100000
2019-10-09_15:01:58:750341,8F242B3AA48B88BE3437D5BC00000000D820BBD101900C12005F7F2641147F1FC023C2AA3E000000001788EEBDD1900B1200F5BA8541A8F2C4C0DD47663F000000007BA333BD162200F1300203B4B41632786C0FEDE103F0000000088A722BD162200F1300CD5CAD4194DEA0C030AD193F050D239000099749BDD1900F130018869141584FBFC07D45423F000000004A38ACBD91500F12004D21D41BDDB89BFA56F263E00000000D92AA1BDE1A00E1300A7D3AA40E0B2EABFA2E45F3E0000000097BA12BEA1800F1300F8CDA640D1032BEA4B3DC3C00000000271412BE111F00D12005CB31C4178EF52BE08A843D00000000509BBFBDE1A00F120027F5AD4075FC40205664BE000000007264D1BDA1700E120014C01E419B10AD3F4DB815BE00000000DC53C0BDD1900E1200DDA740E5FC5C3FA79FC7BD000000005B5C4BDA1800E12003002541CFCA2B40F789FBE0000000024D99BDD1900F1300BA044419A557040356CF1BE00000000605CBFBD111E00F130026392B41FC5252409395CBBE0000000029527DBD81500E12008FB84B411FE9A440FAFD2FBF00000000E672E0BCC1800F1300A8E0804146CCBE40923C54BF0000000059305BBC111D00F13008CD25C41A859AC40141C3DBF0000382885BD6D54873C61300E053005B6C7341FD30C540198E61BF0000000074C3BDB1600B13001298BC413589B140CCF933BF000060F691BD95C8D5BC61200E053005238DE428FC231417AB04FBF00002878963DBE89EFBCC1800B052005238DE428FC23141656135BF000000008665AEBC61200B13005238DE428FC23141D8B34BBF0000601E913D57CA0BDC1800F053005238DE428FC23141F48465BF0000000094910BDA1500B13005238DE428FC2314139036BF000030CCEBD19FF21BD81400F053005238DE428FC23141525F31BF04058380000BF7C48BD91600F12005238DE428FC2314116F325BF00000000C4CC8A3E71000D02005238DE428FC23141DBFC9BF00000000D95EC53E6F00E83005238DE428FC2314175F8EDBE0D8BF390000442080BCC1900713005238DE428FC23141CB4A2CBF060443B0000AAF324BB91600F13005238DE428FC2314193DD53BF0000A0FADE3C23B68CBC91500B05300
2019-10-09_15:01:58:754339,5238DE428FC23141277D53BF0000B84CE03DE3E07CBB152200F053005238DE428FC231415B2C5BBF000000001516D83CB1600F02005238DE428FC2314136FD3DBF80E6893B0000D0D33ABDB1600D1B005238DE428FC23141FE941BF0000B0D55FBD7079D6BB121E00F053005238DE428FC23141A459BEBE044DBA00004BD5FDBCD1900B13005238DE428FC2314117591BE034F5BA0000B39175BDE1A00F11005238DE428FC23141E2DF2BF0000000075FCFABC142000F12005238DE428FC23141ABA05FBF0000000038B85BC61200B03005238DE428FC23141E18F65BF0E72BB0000782A18BD91600F13005238DE428FC231413FBF68BF0802EBA0000453A0BD61300712005238DE428FC231417A20873B58A7AEBB0000C15731BD122100F13005238DE428FC231419F78243F00000000E5B086BE6F00D01005238DE428FC2314129F6A8BBFE41A0BB0000E3778E3EA1400F13005238DE428FC2314182271CBF00000000B4598E3E71000503005238DE428FC23141641531BF0968FBA48487BEECB2723DC1600B113005238DE428FC2314132AA6BE8073F3B00006F3E90BD91200912005238DE428FC231415633BBF00B8396B286BEF39953D6F00F112005238DE428FC231414A27BBE80EE03A90B1D3BE87858ABE71000E111005238DE428FC2314107FA7BDA09A43C0000A14383BC71000911005238DE428FC2314112E1E3B000000003F75CBD71000F1B005238DE428FC231417FDAC9BC4816663B000073A563D61200E12005238DE428FC231419043103F00000000C4D0B1BE71000A01005238DE428FC231419E6DB33C00000000AE772BD6F00602005238DE428FC23141A7A5373D00000000AD3F633E6F00E01005238DE428FC23141912C78BD000000001D5241BB71000602005238DE428FC23141BBC83BD00000000DED36BB71000B01005238DE428FC23141A37DB1BC00000000A6E51ABD81100E03005238DE428FC2314133B0943DC048E2BA00001C535DBD71100B32005238DE428FC23141108415BD000000008592613D71100D31005238DE428FC2314133B6FA3B68AB59BA0000625D9DBC6F00E32005238DE428FC23141F255B43C405464BB0000CF81C73D6F00932005238DE428FC231414E43D3DB0C231BB000063A482BD6F0063300
2019-10-09_15:01:58:758337,040000003000120FFFF2001601F007000A082D2DA95A6AC381B60100000
2019-10-09_15:01:58:760339,xxxx993BA48B88BEB861A3BC0000000011FB1EBD101900C12004BD082418B2EC3C02A25633F00000000D4773EBD192500F13003FC3474182C81C02C473F000000009959C4BD162200E13001A4B25419BFD19C06EEFAB3E0000000078C3E7BDD1A00F1300D0C4A7405CC8333C468CCBB00000000C9A21DBE132100E1300A8BAB41949A5C0EF431C3F0C0BBB900009ECE42BDE1B00F1200105B6418099ADC0D3A9263F06874BB0000A31F60BD81400F1100134220417FB9BFBF92E64F3E00000000417D1BDA1600611002CB21C414238C3FACDF5DBD000000005BD2B0BDE1A00E1300613F1941EAD0B43DBE5313D00000000BCBEF4BD81400D110050F4B1403BDC3C40A73AFBE00000000505CE0BDA1700E13003B991F41E9F5773FD129CABD00000000DC4DC0BDC1800F110084A72141249F540985670BE00000000B55F79BD61300E12002287254190992F40C1A5A3BE00000000A6473FBDF1B00F1300764A4841629F8140B4323BF00000000E1014BC192400F1300C122D14092B69A40595721BF000000005C51BABDA1600F0300F9742F41F48E75401AF8DCBE0000000043E09CBD71300E1200A7E14F41BD32AA4027DF31BF000000005A8E80BDD1A00B1300374540419B3AEAC13CB72ABF0000000028DE30BD81500E1B00E9562411ED2BA4057874EBF0000B04F563DDDA13DBDA1600B0530073D08341EE1BC44041515FBF00000000592418BBF1B00F13005DFF8A413E54D640E84B81BF00000000241DBBD61300F13005238DE428FC23141656135BF000000008665AEBC61200B13005238DE428FC23141D8B34BBF0000601E913D57CA0BDC1800F053005238DE428FC23141F48465BF0000000094910BDA1500B13005238DE428FC2314139036BF000030CCEBD19FF21BD81400F053005238DE428FC23141525F31BF04058380000BF7C48BD91600F12005238DE428FC2314116F325BF00000000C4CC8A3E71000D02005238DE428FC23141DBFC9BF00000000D95EC53E6F00E83005238DE428FC2314175F8EDBE0D8BF390000442080BCC1900713005238DE428FC23141CB4A2CBF060443B0000AAF324BB91600F13005238DE428FC2314193DD53BF0000A0FADE3C23B68CBC91500B05300
2019-10-09_15:01:58:762368,5238DE428FC23141277D53BF0000B84CE03DE3E07CBB152200F053005238DE428FC231415B2C5BBF000000001516D83CB1600F02005238DE428FC2314136FD3DBF80E6893B0000D0D33ABDB1600D1B005238DE428FC23141FE941BF0000B0D55FBD7079D6BB121E00F053005238DE428FC23141A459BEBE044DBA00004BD5FDBCD1900B13005238DE428FC2314117591BE034F5BA0000B39175BDE1A00F11005238DE428FC23141E2DF2BF0000000075FCFABC142000F12005238DE428FC23141ABA05FBF0000000038B85BC61200B03005238DE428FC23141E18F65BF0E72BB0000782A18BD91600F13005238DE428FC231413FBF68BF0802EBA0000453A0BD61300712005238DE428FC231417A20873B58A7AEBB0000C15731BD122100F13005238DE428FC231419F78243F00000000E5B086BE6F00D01005238DE428FC2314129F6A8BBFE41A0BB0000E3778E3EA1400F13005238DE428FC2314182271CBF00000000B4598E3E71000503005238DE428FC23141641531BF0968FBA48487BEECB2723DC1600B113005238DE428FC2314132AA6BE8073F3B00006F3E90BD91200912005238DE428FC231415633BBF00B8396B286BEF39953D6F00F112005238DE428FC231414A27BBE80EE03A90B1D3BE87858ABE71000E111005238DE428FC2314107FA7BDA09A43C0000A14383BC71000911005238DE428FC2314112E1E3B000000003F75CBD71000F1B005238DE428FC231417FDAC9BC4816663B000073A563D61200E12005238DE428FC231419043103F00000000C4D0B1BE71000A01005238DE428FC231419E6DB33C00000000AE772BD6F00602005238DE428FC23141A7A5373D00000000AD3F633E6F00E01005238DE428FC23141912C78BD000000001D5241BB71000602005238DE428FC23141BBC83BD00000000DED36BB71000B01005238DE428FC23141A37DB1BC00000000A6E51ABD81100E03005238DE428FC2314133B0943DC048E2BA00001C535DBD71100B32005238DE428FC23141108415BD000000008592613D71100D31005238DE428FC2314133B6FA3B68AB59BA0000625D9DBC6F00E32005238DE428FC23141F255B43C405464BB0000CF81C73D6F00932005238DE428FC231414E43D3DB0C231BB000063A482BD6F0063300
2019-10-09_15:01:58:764335,040000003000120FFFF2001401F007000A08EDED7A3A6AC381C60100000
2019-10-09_15:01:58:766364,8F242B3AA48B88BEB861A3BC00000000046ABD101900C1200AECD43411A7C6FC09983FE3E00000000F638DBBC1A2700F1300B9C17F41A4B7C1C0355A5A3F0000000059E83DBD1C2800F1300753A841DBAAAC0BCB41C3F0403EB80000F3B56FBDF1B00F13006CE91D411682B6BF23E13F3E0000000017918BEB170091200283234172E704259FA6C3E000000005F65D2BDE1A00F1B00FAD6204049B881BDE45B72BE0000000019617DBE81300F0300738A4B4153AA8C08B78363F0000000026D8EBBD81400F03002EB21C41CF357F3F17BADBBD00000000B8B58EBD121E00E1200643FA94092ACF7BF6E5E553E00000000394537BE81600E120011D2B040A0D63040886CA9BE000000005EFCBDBDB1800A1200B35CA64076347BDDE1E283B00000000A99B20BE111F00D1300971A7407E8368BF6087C53D0000000082D3ABEA1800E1100EDA42541A6E42E40C78B1BE000000002983BDB1700E1300E9A2A41EAE25D402CFCDBBE000000003F4CABC91600F13008C4EAA401DA5E03FF9A24CBE0000000012014BE91600F11008C5DA40F9E9E7C1F3AF25BF00000000DCDEF4BD81500E1B0073A44C4130358940727ABBF000000006D6B79BD131F00E130080A154416C30B540493F42BF000060D2DEBC3AE691BBC1800F05300EEFC5C416171AD4039F537BF00000000A72669BD71400F12005238DE428FC2314141515FBF00000000592418BBF1B00F13005238DE428FC23141E84B81BF00000000241DBBD61300F13005238DE428FC23141656135BF000000008665AEBC61200B13005238DE428FC23141D8B34BBF0000601E913D57CA0BDC1800F053005238DE428FC23141F48465BF0000000094910BDA1500B13005238DE428FC2314139036BF000030CCEBD19FF21BD81400F053005238DE428FC23141525F31BF04058380000BF7C48BD91600F12005238DE428FC2314116F325BF00000000C4CC8A3E71000D02005238DE428FC23141DBFC9BF00000000D95EC53E6F00E83005238DE428FC2314175F8EDBE0D8BF390000442080BCC1900713005238DE428FC23141CB4A2CBF060443B0000AAF324BB91600F13005238DE428FC2314193DD53BF0000A0FADE3C23B68CBC91500B05300
2019-10-09_15:01:58:767335,5238DE428FC23141277D53BF0000B84CE03DE3E07CBB152200F053005238DE428FC231415B2C5BBF000000001516D83CB1600F02005238DE428FC2314136FD3DBF80E6893B0000D0D33ABDB1600D1B005238DE428FC23141FE941BF0000B0D55FBD7079D6BB121E00F053005238DE428FC23141A459BEBE044DBA00004BD5FDBCD1900B13005238DE428FC2314117591BE034F5BA0000B39175BDE1A00F11005238DE428FC23141E2DF2BF0000000075FCFABC142000F12005238DE428FC23141ABA05FBF0000000038B85BC61200B03005238DE428FC23141E18F65BF0E72BB0000782A18BD91600F13005238DE428FC231413FBF68BF0802EBA0000453A0BD61300712005238DE428FC231417A20873B58A7AEBB0000C15731BD122100F13005238DE428FC231419F78243F00000000E5B086BE6F00D01005238DE428FC2314129F6A8BBFE41A0BB0000E3778E3EA1400F13005238DE428FC2314182271CBF00000000B4598E3E71000503005238DE428FC23141641531BF0968FBA48487BEECB2723DC1600B113005238DE428FC2314132AA6BE8073F3B00006F3E90BD91200912005238DE428FC231415633BBF00B8396B286BEF39953D6F00F112005238DE428FC231414A27BBE80EE03A90B1D3BE87858ABE71000E111005238DE428FC2314107FA7BDA09A43C0000A14383BC71000911005238DE428FC2314112E1E3B000000003F75CBD71000F1B005238DE428FC231417FDAC9BC4816663B000073A563D61200E12005238DE428FC231419043103F00000000C4D0B1BE71000A01005238DE428FC231419E6DB33C00000000AE772BD6F00602005238DE428FC23141A7A5373D00000000AD3F633E6F00E01005238DE428FC23141912C78BD000000001D5241BB71000602005238DE428FC23141BBC83BD00000000DED36BB71000B01005238DE428FC23141A37DB1BC00000000A6E51ABD81100E03005238DE428FC2314133B0943DC048E2BA00001C535DBD71100B32005238DE428FC23141108415BD000000008592613D71100D31005238DE428FC2314133B6FA3B68AB59BA0000625D9DBC6F00E32005238DE428FC23141F255B43C405464BB0000CF81C73D6F00932005238DE428FC231414E43D3DB0C231BB000063A482BD6F0063300
2019-10-09_15:01:59:761758,040000003000120FFFF2001801F0070006081B9DCB1A6AC381D60100000
2019-10-09_15:01:59:765756,8F242B3AA48B88BEB861A3BC0000000011FB1EBD101900C120022A64041EB5962C0B05AE53E00000000728A68BD152200F1300CAC7A411BDBFC0193D543F00000000C5DD51BD1D2900F12006BD6A541C825AEC0F7FD233F0108BA0000D7F81FBDF1C00F1200AD1B2041BAAE042D51B813E000000005AE6AEBDD1A00F1B00DE3EBE3FBCBE32BD3FA8DBE0000000088DAAFBE91300D3300B2241F41E72A7BF31A62E3E00000000B554E9BD91500F10009586A041707BDFC0D27E7A3F000000007E84F83C91400B03001A54BA412D3CBBC064B7353F0D3EBC0000476A53D61200E13003A40A740DA2E83BF121653E00000000E6CE19BEC1900E12009EA0A5408D49683B7BC4FCBB00000000E0EA19BE132100D130040A11C41B8714C3F79C690BD0000000050C5B1BDE1A00E1300B21FAA40E2C74C24D7BFBD00000000D6A57CBD81600E18003C982141CE3AFC3F88551BE000000002EFE9EBDC1900F12007089BD405D57F3C1D9D2EFBE00000000C7A1F9BD91600F1B0030712841E2AE3A40E94DB5BE00000000183CDBDB1700F1200FC4B5041EC7F9340D41E16BF000000008D7B24BD182400F13009C42F41678A6440ED2BFCBE0000000091B3A0BD71200A1300354B5D4180A7B54022746BF0000A0CDC6BCAC72573AA1700B05300BA115941BFA0B7401E1843BF0000A079D1BC78B3743C9150070520094F06341D243C240A6D950BF00001874B33DB0A2833D71300F0530062BF6B4164E1C340A6CE54BF00000000536CDBC71300B1300A6A97C418A9D040AEA6BBF0000000019A263C81400B0200D1EC894194FDCE4017164BF00000000FD8EE23C81400F13005238DE428FC23141F48465BF0000000094910BDA1500B13005238DE428FC2314139036BF000030CCEBD19FF21BD81400F053005238DE428FC23141525F31BF04058380000BF7C48BD91600F12005238DE428FC2314116F325BF00000000C4CC8A3E71000D02005238DE428FC23141DBFC9BF00000000D95EC53E6F00E83005238DE428FC2314175F8EDBE0D8BF390000442080BCC1900713005238DE428FC23141CB4A2CBF060443B0000AAF324BB91600F13005238DE428FC2314193DD53BF0000A0FADE3C23B68CBC91500B05300
2019-10-09_15:01:59:769755,5238DE428FC23141277D53BF0000B84CE03DE3E07CBB152200F053005238DE428FC231415B2C5BBF000000001516D83CB1600F02005238DE428FC2314136FD3DBF80E6893B0000D0D33ABDB1600D1B005238DE428FC23141FE941BF0000B0D55FBD7079D6BB121E00F053005238DE428FC23141A459BEBE044DBA00004BD5FDBCD1900B13005238DE428FC2314117591BE034F5BA0000B39175BDE1A00F11005238DE428FC23141E2DF2BF0000000075FCFABC142000F12005238DE428FC23141ABA05FBF0000000038B85BC61200B03005238DE428FC23141E18F65BF0E72BB0000782A18BD91600F13005238DE428FC231413FBF68BF0802EBA0000453A0BD61300712005238DE428FC231417A20873B58A7AEBB0000C15731BD122100F13005238DE428FC231419F78243F00000000E5B086BE6F00D01005238DE428FC2314129F6A8BBFE41A0BB0000E3778E3EA1400F13005238DE428FC2314182271CBF00000000B4598E3E71000503005238DE428FC23141641531BF0968FBA48487BEECB2723DC1600B113005238DE428FC2314132AA6BE8073F3B00006F3E90BD91200912005238DE428FC231415633BBF00B8396B286BEF39953D6F00F112005238DE428FC231414A27BBE80EE03A90B1D3BE87858ABE71000E111005238DE428FC2314107FA7BDA09A43C0000A14383BC71000911005238DE428FC2314112E1E3B000000003F75CBD71000F1B005238DE428FC231417FDAC9BC4816663B000073A563D61200E12005238DE428FC231419043103F00000000C4D0B1BE71000A01005238DE428FC231419E6DB33C00000000AE772BD6F00602005238DE428FC23141A7A5373D00000000AD3F633E6F00E01005238DE428FC23141912C78BD000000001D5241BB71000602005238DE428FC23141BBC83BD00000000DED36BB71000B01005238DE428FC23141A37DB1BC00000000A6E51ABD81100E03005238DE428FC2314133B0943DC048E2BA00001C535DBD71100B32005238DE428FC23141108415BD000000008592613D71100D31005238DE428FC2314133B6FA3B68AB59BA0000625D9DBC6F00E32005238DE428FC23141F255B43C405464BB0000CF81C73D6F00932005238DE428FC231414E43D3DB0C231BB000063A482BD6F0063300
2019-10-09_15:01:59:772751,040000003000120FFFF2001201F00700020666DDABFA6AC381E60100000
2019-10-09_15:01:59:776755,8F242B3AA48B88BEB861A3BC0000000011FB1EBD101900C12005F4D7441D69BDC06844D3F0000000075BE3ABD1F2A00F130092EE3D411E3752C0AC9DD13E000000005F99B6BD121E00E1300D0FFB740E0516EC03A23F43E0000000039A127BE81500F03007A5E4041308B99C0C1A3263F000000004639BEBDF1C00E0300192A64088F14FBDEACD1C3F00000000EBB33EE1C00D0300B45E1C4151132FBF336F63D000000008355B1BDE1A00F12000A0A64078B1353FD6E5A0BD0000000066CFFBDE1B00E1200DB94AE404CBD2940A3C796BE000000003C81E4BD91600E12003901B411E56A33E6C31E0BC00000000E152A7BD81500E120086B820411F57D23F5D802ABE00000000C2176ABDD1A00F1200893B2341742E194042AC87BE00000000A7557DBDC1900F1100D56CC40D2189C40DA9C1CBF00000000FE41AABD91500F0200B72B544111D9994054151BBF000000000FD8BD172300F13006CF43941E8839340AB1012BF00000000FF3C37BDA1700F1300115F694126AB740DB6157BF000040D44E3DA591F6BB81300E051008085E4164A0C1406B7B49BF00000F4613D22A8BBD81400B05200C46564416FAEC040E8AD48BF000010EB3E3DE11FC43B713007052005238DE428FC2314122746BF0000A0CDC6BCAC72573AA1700B053005238DE428FC231411E1843BF0000A079D1BC78B3743C915007052005238DE428FC23141A6D950BF00001874B33DB0A2833D71300F053005238DE428FC23141A6CE54BF00000000536CDBC71300B13005238DE428FC23141AEA6BBF0000000019A263C81400B02005238DE428FC2314117164BF00000000FD8EE23C81400F13005238DE428FC23141F48465BF0000000094910BDA1500B13005238DE428FC2314139036BF000030CCEBD19FF21BD81400F053005238DE428FC23141525F31BF04058380000BF7C48BD91600F12005238DE428FC2314116F325BF00000000C4CC8A3E71000D02005238DE428FC23141DBFC9BF00000000D95EC53E6F00E83005238DE428FC2314175F8EDBE0D8BF390000442080BCC1900713005238DE428FC23141CB4A2CBF060443B0000AAF324BB91600F13005238DE428FC2314193DD53BF0000A0FADE3C23B68CBC91500B05300
2019-10-09_15:01:59:780751,5238DE428FC23141277D53BF0000B84CE03DE3E07CBB152200F053005238DE428FC231415B2C5BBF000000001516D83CB1600F02005238DE428FC2314136FD3DBF80E6893B0000D0D33ABDB1600D1B005238DE428FC23141FE941BF0000B0D55FBD7079D6BB121E00F053005238DE428FC23141A459BEBE044DBA00004BD5FDBCD1900B13005238DE428FC2314117591BE034F5BA0000B39175BDE1A00F11005238DE428FC23141E2DF2BF0000000075FCFABC142000F12005238DE428FC23141ABA05FBF0000000038B85BC61200B03005238DE428FC23141E18F65BF0E72BB0000782A18BD91600F13005238DE428FC231413FBF68BF0802EBA0000453A0BD61300712005238DE428FC231417A20873B58A7AEBB0000C15731BD122100F13005238DE428FC231419F78243F00000000E5B086BE6F00D01005238DE428FC2314129F6A8BBFE41A0BB0000E3778E3EA1400F13005238DE428FC2314182271CBF00000000B4598E3E71000503005238DE428FC23141641531BF0968FBA48487BEECB2723DC1600B113005238DE428FC2314132AA6BE8073F3B00006F3E90BD91200912005238DE428FC231415633BBF00B8396B286BEF39953D6F00F112005238DE428FC231414A27BBE80EE03A90B1D3BE87858ABE71000E111005238DE428FC2314107FA7BDA09A43C0000A14383BC71000911005238DE428FC2314112E1E3B000000003F75CBD71000F1B005238DE428FC231417FDAC9BC4816663B000073A563D61200E12005238DE428FC231419043103F00000000C4D0B1BE71000A01005238DE428FC231419E6DB33C00000000AE772BD6F00602005238DE428FC23141A7A5373D00000000AD3F633E6F00E01005238DE428FC23141912C78BD000000001D5241BB71000602005238DE428FC23141BBC83BD00000000DED36BB71000B01005238DE428FC23141A37DB1BC00000000A6E51ABD81100E03005238DE428FC2314133B0943DC048E2BA00001C535DBD71100B32005238DE428FC23141108415BD000000008592613D71100D31005238DE428FC2314133B6FA3B68AB59BA0000625D9DBC6F00E32005238DE428FC23141F255B43C405464BB0000CF81C73D6F00932005238DE428FC231414E43D3DB0C231BB000063A482BD6F0063300
2019-10-09_15:01:59:783748,040000003000120FFFF2001201F007000A0812D8CDA6AC381F60100000
2019-10-09_15:01:59:786746,E0135E3BA48B883EBBD783F00000000A2DDCBE101900C3200A5786E41994FBAC0E1D4473F0000000032DF1FBD192500F13009EFC3D412E3E95C0A850163F000000005953F4BDB1800F320070FF1C41789542D72513E000000003F2CA1BD121E00F1B0051359A412A2BDEC0AEC5823F00000000E13CD6BCC1800F0300FD66A04119EB6C0D89F473F000000001B5BAEBD81400F0200E1EF1A411EC3663E5A8E603C000000004E87EBE91600F130061C8A64094FC95BF5DCDF43D000000002F419BE81600E1200B648A64040E5373E3488D5BC0000000057112ABEE1C00E12009AE420411CCAFD3F6AF750BE00000000B2A376BDC1800E1100941CB840B1996840BBB0D9BE00000000D6F1E7BDC1900F02009DDC24418DF73140A6A9DBE0000000062B061BD91600E1200A77EA940911140AC9C62BE00000000F6D3DFBD81500E1200726D3141E3FF1C1CC0F1BE0000000087D857BDB1800E1B00296D59416BB6A240E0F227BF000000001DF77BC172300F13002BEB38417CF9EDC1F9D6CBF0000000041465FBC91600F1A0031FD4D414AE0B240491D3ABF000060A6CCBDB83D64BD91500E05300EC996641ED31C340357650BF0000D082993DF4AC913CA16006053005238DE428FC2314122746BF0000A0CDC6BCAC72573AA1700B053005238DE428FC231411E1843BF0000A079D1BC78B3743C915007052005238DE428FC23141A6D950BF00001874B33DB0A2833D71300F053005238DE428FC23141A6CE54BF00000000536CDBC71300B13005238DE428FC23141AEA6BBF0000000019A263C81400B02005238DE428FC2314117164BF00000000FD8EE23C81400F13005238DE428FC23141F48465BF0000000094910BDA1500B13005238DE428FC2314139036BF000030CCEBD19FF21BD81400F053005238DE428FC23141525F31BF04058380000BF7C48BD91600F12005238DE428FC2314116F325BF00000000C4CC8A3E71000D02005238DE428FC23141DBFC9BF00000000D95EC53E6F00E83005238DE428FC2314175F8EDBE0D8BF390000442080BCC1900713005238DE428FC23141CB4A2CBF060443B0000AAF324BB91600F13005238DE428FC2314193DD53BF0000A0FADE3C23B68CBC91500B05300
2019-10-09_15:01:59:790744,5238DE428FC23141277D53BF0000B84CE03DE3E07CBB152200F053005238DE428FC231415B2C5BBF000000001516D83CB1600F02005238DE428FC2314136FD3DBF80E6893B0000D0D33ABDB1600D1B005238DE428FC23141FE941BF0000B0D55FBD7079D6BB121E00F053005238DE428FC23141A459BEBE044DBA00004BD5FDBCD1900B13005238DE428FC2314117591BE034F5BA0000B39175BDE1A00F11005238DE428FC23141E2DF2BF0000000075FCFABC142000F12005238DE428FC23141ABA05FBF0000000038B85BC61200B03005238DE428FC23141E18F65BF0E72BB0000782A18BD91600F13005238DE428FC231413FBF68BF0802EBA0000453A0BD61300712005238DE428FC231417A20873B58A7AEBB0000C15731BD122100F13005238DE428FC231419F78243F00000000E5B086BE6F00D01005238DE428FC2314129F6A8BBFE41A0BB0000E3778E3EA1400F13005238DE428FC2314182271CBF00000000B4598E3E71000503005238DE428FC23141641531BF0968FBA48487BEECB2723DC1600B113005238DE428FC2314132AA6BE8073F3B00006F3E90BD91200912005238DE428FC231415633BBF00B8396B286BEF39953D6F00F112005238DE428FC231414A27BBE80EE03A90B1D3BE87858ABE71000E111005238DE428FC2314107FA7BDA09A43C0000A14383BC71000911005238DE428FC2314112E1E3B000000003F75CBD71000F1B005238DE428FC231417FDAC9BC4816663B000073A563D61200E12005238DE428FC231419043103F00000000C4D0B1BE71000A01005238DE428FC231419E6DB33C00000000AE772BD6F00602005238DE428FC23141A7A5373D00000000AD3F633E6F00E01005238DE428FC23141912C78BD000000001D5241BB71000602005238DE428FC23141BBC83BD00000000DED36BB71000B01005238DE428FC23141A37DB1BC00000000A6E51ABD81100E03005238DE428FC2314133B0943DC048E2BA00001C535DBD71100B32005238DE428FC23141108415BD000000008592613D71100D31005238DE428FC2314133B6FA3B68AB59BA0000625D9DBC6F00E32005238DE428FC23141F255B43C405464BB0000CF81C73D6F00932005238DE428FC231414E43D3DB0C231BB000063A482BD6F0063300
2019-10-09_15:01:59:792744,040000003000120FFFF2001201F007000A09274D8DBA6AC382060100000
